fecha,pais,incidencia_7d
2020-09-19,Argentina,23.909639670926488
2020-09-20,Argentina,23.69948099174837
2020-09-21,Argentina,23.31565825432725
2020-09-22,Argentina,23.628379402685116
2020-09-23,Argentina,24.004966137679443
2020-09-24,Argentina,24.39885635673784
2020-09-25,Argentina,25.008568213395325
2020-09-26,Argentina,25.324120840963673
2020-09-27,Argentina,25.707314360782465
2020-09-28,Argentina,26.947816863775476
2020-09-29,Argentina,27.241346875262284
2020-09-30,Argentina,27.4873709577732
2020-10-01,Argentina,27.791597668499612
2020-10-02,Argentina,27.801979758938053
2020-10-03,Argentina,27.56193324364927
2020-10-04,Argentina,27.387954576605107
2020-10-05,Argentina,27.23002095842035
2020-10-06,Argentina,27.681484588091912
2020-10-07,Argentina,27.771148096423897
2020-10-08,Argentina,28.6501650868785
2020-10-09,Argentina,28.778525477753757
2020-10-10,Argentina,29.559069913443757
2020-10-11,Argentina,30.270715021678654
2020-10-12,Argentina,28.832952800355276
2020-10-13,Argentina,29.194123704092526
2020-10-14,Argentina,29.905139594725092
2020-10-15,Argentina,29.876510193819094
2020-10-16,Argentina,30.68065028959646
2020-10-17,Argentina,30.795167893220462
2020-10-18,Argentina,30.196781953404916
2020-10-19,Argentina,32.36412198462959
2020-10-20,Argentina,32.404391911178685
2020-10-21,Argentina,32.12879460135828
2020-10-22,Argentina,31.5923865953722
2020-10-23,Argentina,30.892696621581567
2020-10-24,Argentina,30.828201817342773
2020-10-25,Argentina,30.70204368807567
2020-10-26,Argentina,29.791565817504583
2020-10-27,Argentina,29.036504694708935
2020-10-28,Argentina,28.511737214365958
2020-10-29,Argentina,27.731507387477127
2020-10-30,Argentina,27.03370506649348
2020-10-31,Argentina,25.98888923782501
2020-11-01,Argentina,25.641875730140175
2020-11-02,Argentina,24.98686020611495
2020-11-03,Argentina,24.082989120368328
2020-11-04,Argentina,22.783969380358652
2020-11-05,Argentina,22.884644196731404
2020-11-06,Argentina,22.924284905678174
2020-11-07,Argentina,22.55304652030365
2020-11-08,Argentina,22.25070746238422
2020-11-09,Argentina,22.027020604756014
2020-11-10,Argentina,22.06445905209463
2020-11-11,Argentina,22.670080994336974
2020-11-12,Argentina,22.230257890308508
2020-11-13,Argentina,21.493758686781586
2020-11-14,Argentina,21.304364188480346
2020-11-15,Argentina,21.119374213395414
2020-11-16,Argentina,20.904811011000984
2020-11-17,Argentina,20.506830877527445
2020-11-18,Argentina,19.77284854440984
2020-11-19,Argentina,19.217564010353875
2020-11-20,Argentina,18.88061798430632
2020-11-21,Argentina,18.554368657498365
2020-11-22,Argentina,18.211759673029842
2020-11-23,Argentina,16.4379952520624
2020-11-24,Argentina,16.091610961979896
2020-11-25,Argentina,15.782350510434847
2020-11-26,Argentina,15.233987370004508
2020-11-27,Argentina,14.687197273579994
2020-11-28,Argentina,14.688141099983486
2020-11-29,Argentina,15.111919155152545
2020-11-30,Argentina,16.116779666073086
2020-12-01,Argentina,15.697091525319172
2020-12-02,Argentina,15.16351499854358
2020-12-03,Argentina,14.963423801002735
2020-12-04,Argentina,14.449353019899366
2020-12-05,Argentina,14.098249597799391
2020-12-06,Argentina,13.453301555411443
2020-12-07,Argentina,12.069966656689584
2020-12-08,Argentina,10.628743738553393
2020-12-09,Argentina,10.591305291214775
2020-12-10,Argentina,10.513911526128222
2020-12-11,Argentina,10.830407980100063
2020-12-12,Argentina,10.834183285714042
2020-12-13,Argentina,11.110095204335616
2020-12-14,Argentina,12.308125519171378
2020-12-15,Argentina,13.682965980261784
2020-12-16,Argentina,13.762876615757659
2020-12-17,Argentina,13.820135417569658
2020-12-18,Argentina,13.941889023620458
2020-12-19,Argentina,14.219373986247858
2020-12-20,Argentina,14.300228448147225
2020-12-21,Argentina,14.848591588577564
2020-12-22,Argentina,15.270167382138466
2020-12-23,Argentina,15.662169948389874
2020-12-24,Argentina,15.009356685972804
2020-12-25,Argentina,13.430020504125242
2020-12-26,Argentina,13.77797783821357
2020-12-27,Argentina,14.114294646658797
2020-12-28,Argentina,15.107200023135073
2020-12-29,Argentina,16.26747728183105
2020-12-30,Argentina,17.531575444911432
2020-12-31,Argentina,18.02110673952394
2021-01-01,Argentina,18.364344941594794
2021-01-02,Argentina,18.74974072302174
2021-01-03,Argentina,19.02250655363167
2021-01-04,Argentina,19.61648797023091
2021-01-05,Argentina,20.184042247532307
2021-01-06,Argentina,20.61222482591767
2021-01-07,Argentina,22.94158838974224
2021-01-08,Argentina,26.041428907619537
2021-01-09,Argentina,26.440982085098902
2021-01-10,Argentina,26.657747549101487
2021-01-11,Argentina,26.518375850185457
2021-01-12,Argentina,26.152485814430726
2021-01-13,Argentina,25.836618578061216
2021-01-14,Argentina,25.207400975731513
2021-01-15,Argentina,24.62789156398585
2021-01-16,Argentina,24.657779400096512
2021-01-17,Argentina,24.522497615595626
2021-01-18,Argentina,24.317058068434978
2021-01-19,Argentina,24.12137139411044
2021-01-20,Argentina,24.03202249457962
2021-01-21,Argentina,24.186810024752727
2021-01-22,Argentina,25.099175548130802
2021-01-23,Argentina,25.093827198511
2021-01-24,Argentina,24.95351167319148
2021-01-25,Argentina,24.734858556381905
2021-01-26,Argentina,24.174854890308463
2021-01-27,Argentina,23.460692911664246
2021-01-28,Argentina,22.187156484548925
2021-01-29,Argentina,20.527280449603158
2021-01-30,Argentina,19.583139437307434
2021-01-31,Argentina,19.249339499271525
2021-02-01,Argentina,18.33540093188763
2021-02-02,Argentina,17.74425099449887
2021-02-03,Argentina,17.283663709593526
2021-02-04,Argentina,17.06626902798861
2021-02-05,Argentina,16.707300385859515
2021-02-06,Argentina,16.429186205629783
2021-02-07,Argentina,16.129678626920846
2021-02-08,Argentina,15.666259862805017
2021-02-09,Argentina,15.220773800355586
2021-02-10,Argentina,14.690972579193971
2021-02-11,Argentina,14.378251430836107
2021-02-12,Argentina,14.55348853308493
2021-02-13,Argentina,16.11898192768124
2021-02-14,Argentina,15.964509006309298
2021-02-15,Argentina,14.80611940042031
2021-02-16,Argentina,13.96485546610549
2021-02-17,Argentina,14.37982447484193
2021-02-18,Argentina,14.70575919284872
2021-02-19,Argentina,14.466656503963431
2021-02-20,Argentina,13.197524600064416
2021-02-21,Argentina,13.429705895324076
2021-02-22,Argentina,14.633084559779642
2021-02-23,Argentina,15.383426550557814
2021-02-24,Argentina,15.085806624655865
2021-02-25,Argentina,14.994255463516891
2021-02-26,Argentina,14.659197090276324
2021-02-27,Argentina,14.241396602329399
2021-02-28,Argentina,14.063328020870092
2021-03-01,Argentina,13.898158400258543
2021-03-02,Argentina,13.948181199643756
2021-03-03,Argentina,13.924270930755226
2021-03-04,Argentina,13.72952808283418
2021-03-05,Argentina,13.80912410952889
2021-03-06,Argentina,13.836180466429068
2021-03-07,Argentina,13.755640613330865
2021-03-08,Argentina,13.783955405435702
2021-03-09,Argentina,13.845933339265176
2021-03-10,Argentina,13.977125209350922
2021-03-11,Argentina,15.145582296877185
2021-03-12,Argentina,15.427157173919728
2021-03-13,Argentina,15.567787308040417
2021-03-14,Argentina,15.818215913767641
2021-03-15,Argentina,16.016104849700334
2021-03-16,Argentina,16.23884788092505
2021-03-17,Argentina,16.538040850832825
2021-03-18,Argentina,15.791474165668628
2021-03-19,Argentina,15.973947270344244
2021-03-20,Argentina,16.297365117941712
2021-03-21,Argentina,16.24356701294252
2021-03-22,Argentina,16.861773307231456
2021-03-23,Argentina,17.58789042031994
2021-03-24,Argentina,16.91053767141201
2021-03-25,Argentina,18.539267435042454
2021-03-26,Argentina,20.469707038989988
2021-03-27,Argentina,21.583736803914736
2021-03-28,Argentina,22.48855171606485
2021-03-29,Argentina,24.006853790486435
2021-03-30,Argentina,25.791944128295807
2021-03-31,Argentina,28.984279633715573
2021-04-01,Argentina,28.77475017213978
2021-04-02,Argentina,27.615416739847294
2021-04-03,Argentina,28.742660074420964
2021-04-04,Argentina,29.565991307069385
2021-04-05,Argentina,31.63454417472829
2021-04-06,Argentina,34.479236954860895
2021-04-07,Argentina,36.722712315967456
2021-04-08,Argentina,40.98471774534772
2021-04-09,Argentina,45.17184628005075
2021-04-10,Argentina,46.77698038359383
2021-04-11,Argentina,48.25123722585233
2021-04-12,Argentina,49.327199325836126
2021-04-13,Argentina,49.94288874971574
2021-04-14,Argentina,50.34023966558696
2021-04-15,Argentina,50.46671240365522
2021-04-16,Argentina,51.10882896683269
2021-04-17,Argentina,51.578539906971805
2021-04-18,Argentina,51.7603837940451
2021-04-19,Argentina,52.74448012408875
2021-04-20,Argentina,53.3733831176173
2021-04-21,Argentina,53.59077779922221
2021-04-22,Argentina,53.673205305127404
2021-04-23,Argentina,53.60745206568395
2021-04-24,Argentina,52.662681835785904
2021-04-25,Argentina,52.14766722827903
2021-04-26,Argentina,51.21390830642175
2021-04-27,Argentina,50.00801277155687
2021-04-28,Argentina,49.32814315223961
2021-04-29,Argentina,48.17887720158442
2021-04-30,Argentina,46.814733439733615
2021-05-01,Argentina,45.34079120627628
2021-05-02,Argentina,44.514943103218535
2021-05-03,Argentina,44.675393591812615
2021-05-04,Argentina,44.384695059536284
2021-05-05,Argentina,44.87831626856394
2021-05-06,Argentina,44.529729716873284
2021-05-07,Argentina,45.058901720432566
2021-05-08,Argentina,45.59405129121398
2021-05-09,Argentina,45.52641039896354
2021-05-10,Argentina,45.527354225367034
2021-05-11,Argentina,46.49383246254547
2021-05-12,Argentina,45.75481638860923
2021-05-13,Argentina,47.417838511566636
2021-05-14,Argentina,48.435912592136106
2021-05-15,Argentina,49.87241637825482
2021-05-16,Argentina,52.22160029655277
2021-05-17,Argentina,55.97960242646694
2021-05-18,Argentina,59.63692974000836
2021-05-19,Argentina,64.09839714932714
2021-05-20,Argentina,66.926415662998
2021-05-21,Argentina,70.37830342937876
2021-05-22,Argentina,73.6782351447969
2021-05-23,Argentina,73.82610128134438
2021-05-24,Argentina,70.25120147370816
2021-05-25,Argentina,65.25458449360796
2021-05-26,Argentina,66.32268137356265
2021-05-27,Argentina,67.48641932907144
2021-05-28,Argentina,67.37945233667539
2021-05-29,Argentina,65.83094781734198
2021-05-30,Argentina,65.54308076427614
2021-05-31,Argentina,68.50826871525487
2021-06-01,Argentina,71.95166204400418
2021-06-02,Argentina,69.32971229509631
2021-06-03,Argentina,66.50672752224408
2021-06-04,Argentina,64.07794757725142
2021-06-05,Argentina,62.643646052740856
2021-06-06,Argentina,61.41321103138512
2021-06-07,Argentina,59.252792393786066
2021-06-08,Argentina,58.056964340558466
2021-06-09,Argentina,56.86239472253551
2021-06-10,Argentina,54.93510120659963
2021-06-11,Argentina,53.279315086069005
2021-06-12,Argentina,51.69337211939699
2021-06-13,Argentina,51.20855995680195
2021-06-14,Argentina,50.688511608476446
2021-06-15,Argentina,49.54113331062822
2021-06-16,Argentina,47.85986387720326
2021-06-17,Argentina,46.3547753724306
2021-06-18,Argentina,44.821686684354276
2021-06-19,Argentina,44.49921266316029
2021-06-20,Argentina,43.3014969571257
2021-06-21,Argentina,38.52479152903974
2021-06-22,Argentina,38.28883492816609
2021-06-23,Argentina,38.99167098996838
2021-06-24,Argentina,39.78920430092128
2021-06-25,Argentina,40.935324163564836
2021-06-26,Argentina,41.20525851496428
2021-06-27,Argentina,41.88921804869667
2021-06-28,Argentina,45.1803407176822
2021-06-29,Argentina,44.044917554278236
2021-06-30,Argentina,42.80787574809805
2021-07-01,Argentina,42.04432018767095
2021-07-02,Argentina,40.89820032502739
2021-07-03,Argentina,39.87037337162182
2021-07-04,Argentina,39.46578645332381
2021-07-05,Argentina,39.22290845882454
2021-07-06,Argentina,38.30079006261036
2021-07-07,Argentina,37.66685332826319
2021-07-08,Argentina,37.147119588738846
2021-07-09,Argentina,34.478293128457395
2021-07-10,Argentina,34.544046367900854
2021-07-11,Argentina,34.25492087963035
2021-07-12,Argentina,33.44417399902853
2021-07-13,Argentina,33.57536586911427
2021-07-14,Argentina,33.272397593592515
2021-07-15,Argentina,32.524887082024826
2021-07-16,Argentina,34.085661344603665
2021-07-17,Argentina,33.56750064908515
2021-07-18,Argentina,33.068531090437695
2021-07-19,Argentina,31.827084761041185
2021-07-20,Argentina,30.103972357061284
2021-07-21,Argentina,28.89964986620223
2021-07-22,Argentina,28.213802679662848
2021-07-23,Argentina,27.57766368370751
2021-07-24,Argentina,27.550607326807334
2021-07-25,Argentina,27.79505836531243
2021-07-26,Argentina,28.347826028959073
2021-07-27,Argentina,28.870076638892726
2021-07-28,Argentina,28.653940392492476
2021-07-29,Argentina,28.360724989806833
2021-07-30,Argentina,28.22953311972109
2021-07-31,Argentina,27.797575235721744
2021-08-01,Argentina,27.441752681604296
2021-08-02,Argentina,26.5341062902437
2021-08-03,Argentina,25.861787282154406
2021-08-04,Argentina,25.80295543633658
2021-08-05,Argentina,25.571717967480406
2021-08-06,Argentina,25.500930987218315
2021-08-07,Argentina,25.423851830932932
2021-08-08,Argentina,25.306188139297273
2021-08-09,Argentina,24.72636411875045
2021-08-10,Argentina,24.01062909610041
2021-08-11,Argentina,23.013948414010155
2021-08-12,Argentina,22.50900128814057
2021-08-13,Argentina,21.197397196084296
2021-08-14,Argentina,20.23626730852567
2021-08-15,Argentina,19.602015965377326
2021-08-16,Argentina,16.979751607668277
2021-08-17,Argentina,16.431703076039103
2021-08-18,Argentina,16.034352160167895
2021-08-19,Argentina,15.542303995146066
2021-08-20,Argentina,15.148413776087668
2021-08-21,Argentina,14.991738593107572
2021-08-22,Argentina,14.86652429024396
2021-08-23,Argentina,16.05952086426108
2021-08-24,Argentina,15.36046010807278
2021-08-25,Argentina,14.325711761041577
2021-08-26,Argentina,13.44417790017766
2021-08-27,Argentina,12.663318855686494
2021-08-28,Argentina,12.286732120692166
2021-08-29,Argentina,12.038505776573098
2021-08-30,Argentina,11.585154494094544
2021-08-31,Argentina,11.089331023458737
2021-09-01,Argentina,10.680339581944427
2021-09-02,Argentina,9.930941417569747
2021-09-03,Argentina,9.448646125384029
2021-09-04,Argentina,9.15448689629489
2021-09-05,Argentina,8.976103706034419
2021-09-06,Argentina,8.460459880925224
2021-09-07,Argentina,7.613847596990605
2021-09-08,Argentina,7.14602430965847
2021-09-09,Argentina,6.840224554926232
2021-09-10,Argentina,6.495727917650718
2021-09-11,Argentina,6.404805974114076
2021-09-12,Argentina,6.248130791133979
2021-09-13,Argentina,5.706059826726937
2021-09-14,Argentina,5.43329399611701
2021-09-15,Argentina,5.1416516374371914
2021-09-16,Argentina,4.769154816858006
2021-09-17,Argentina,4.65149112522235
2021-09-18,Argentina,4.513063252709815
2021-09-19,Argentina,4.474051761365373
2021-09-20,Argentina,4.312342837566639
2021-09-21,Argentina,3.982318205144708
2021-09-22,Argentina,3.901149134444176
2021-09-23,Argentina,3.7023163721079895
2021-09-24,Argentina,3.563259281993124
2021-09-25,Argentina,3.491843084128703
2021-09-26,Argentina,3.459752986409888
2021-09-27,Argentina,3.318493634686869
2021-09-28,Argentina,3.3254150283124955
2021-09-29,Argentina,3.160874625303278
2021-09-30,Argentina,3.0775032929945914
2021-10-01,Argentina,3.0111208359488066
2021-10-02,Argentina,2.9633002981717493
2021-10-03,Argentina,2.910131410774889
2021-10-04,Argentina,2.725456044491121
2021-10-05,Argentina,2.584196692768102
2021-10-06,Argentina,2.535117719786385
2021-10-07,Argentina,2.4448249938520723
2021-10-08,Argentina,2.1333622806988677
2021-10-09,Argentina,2.083654090114821
2021-10-10,Argentina,2.0868001781264693
2021-10-11,Argentina,1.81906808833518
2021-10-12,Argentina,1.8854505453809633
2021-10-13,Argentina,1.9181698607021083
2021-10-14,Argentina,2.009091804238751
2021-10-15,Argentina,2.2085537841772678
2021-10-16,Argentina,2.2730485884160623
2021-10-17,Argentina,2.269587891603249
2021-10-18,Argentina,2.53480311098522
2021-10-19,Argentina,2.511522059699021
2021-10-20,Argentina,2.510892842096691
2021-10-21,Argentina,2.5483312894353083
2021-10-22,Argentina,2.6304441865393353
2021-10-23,Argentina,2.6247812281183682
2021-10-24,Argentina,2.7046918636142405
2021-10-25,Argentina,2.8192094672382475
2021-10-26,Argentina,2.8679738314187992
2021-10-27,Argentina,2.8783559218572394
2021-10-28,Argentina,2.870490701828118
2021-10-29,Argentina,2.8412320833197873
2021-10-30,Argentina,2.8648277434071505
2021-10-31,Argentina,2.839029821711633
2021-11-01,Argentina,2.783658672706619
2021-11-02,Argentina,2.7201076948713188
2021-11-03,Argentina,2.7046918636142405
2021-11-04,Argentina,2.691478293965317
2021-11-05,Argentina,2.691478293965317
2021-11-06,Argentina,2.7056356900177354
2021-11-07,Argentina,2.718849259666659
2021-11-08,Argentina,2.7408718757481987
2021-11-09,Argentina,2.8176364232324227
2021-11-10,Argentina,2.8689176578222937
2021-11-11,Argentina,2.8780413130560745
2021-11-12,Argentina,2.9554350781426284
2021-11-13,Argentina,2.9607834277624305
2021-11-14,Argentina,2.9620418629670904
2021-11-15,Argentina,3.01583996796628
2021-11-16,Argentina,3.053593024106063
2021-11-17,Argentina,3.120919307555341
2021-11-18,Argentina,3.1995715078465543
2021-11-19,Argentina,3.1879309822034547
2021-11-20,Argentina,3.1951669846302466
2021-11-21,Argentina,3.223796385536248
2021-11-22,Argentina,2.9164235867981865
2021-11-23,Argentina,3.1048742586959333
2021-11-24,Argentina,3.24078526079915
2021-11-25,Argentina,3.335482509949771
2021-11-26,Argentina,3.51952865863121
2021-11-27,Argentina,3.6349900886587108
2021-11-28,Argentina,3.7296873378093314
2021-11-29,Argentina,4.343174500080794
2021-11-30,Argentina,4.114453901633946
2021-12-01,Argentina,4.346635196893608
2021-12-02,Argentina,4.6360752939652725
2021-12-03,Argentina,4.729828716712398
2021-12-04,Argentina,4.88744772609599
2021-12-05,Argentina,4.959178532761577
2021-12-06,Argentina,5.205517224073657
2021-12-07,Argentina,5.72241948438751
2021-12-08,Argentina,5.320664045299993
2021-12-09,Argentina,5.538373335706071
2021-12-10,Argentina,6.028533847920912
2021-12-11,Argentina,6.160354935608985
2021-12-12,Argentina,6.347861781103238
2021-12-13,Argentina,6.8458875133472
2021-12-14,Argentina,7.482026509302533
2021-12-15,Argentina,8.84585566235217
2021-12-16,Argentina,9.782446063419938
2021-12-17,Argentina,10.596024423232247
2021-12-18,Argentina,11.288478394596089
2021-12-19,Argentina,11.892527292832607
2021-12-20,Argentina,13.112580223749905
2021-12-21,Argentina,15.144009252871362
2021-12-22,Argentina,18.336659367092288
2021-12-23,Argentina,21.901806301892403
2021-12-24,Argentina,24.14937157741411
2021-12-25,Argentina,24.77040935091353
2021-12-26,Argentina,27.30489785309759
2021-12-27,Argentina,34.721485731757824
2021-12-28,Argentina,45.11553130464224
2021-12-29,Argentina,56.07335584921407
2021-12-30,Argentina,68.2153679213704
2021-12-31,Argentina,75.10215457886902
2022-01-01,Argentina,79.10681000889645
2022-01-02,Argentina,82.43128121080545
2022-01-03,Argentina,95.0367120470776
2022-01-04,Argentina,110.14579972301968
2022-01-05,Argentina,126.99121337259055
2022-01-06,Argentina,145.56162707894833
2022-01-07,Argentina,169.86735923054135
2022-01-08,Argentina,192.599732767509
2022-01-09,Argentina,203.77872729929967
2022-01-10,Argentina,217.21881528506222
2022-01-11,Argentina,230.6340491755327
2022-01-12,Argentina,238.8053835681874
2022-01-13,Argentina,242.33372127325126
2022-01-14,Argentina,245.5738773164481
2022-01-15,Argentina,242.70433044102347
2022-01-16,Argentina,242.46491314333701
2022-01-17,Argentina,243.87719205176606
2022-01-18,Argentina,238.30641400954
2022-01-19,Argentina,236.4392107746266
2022-01-20,Argentina,234.3687702541607
2022-01-21,Argentina,231.30322209561038
2022-01-22,Argentina,230.85553377155276
2022-01-23,Argentina,228.966622529359
2022-01-24,Argentina,220.79277126629495
2022-01-25,Argentina,212.21684995534224
2022-01-26,Argentina,197.13356020109566
2022-01-27,Argentina,179.9414476526411
2022-01-28,Argentina,162.6282107157381
2022-01-29,Argentina,145.92311259148673
2022-01-30,Argentina,136.0066431787706
2022-01-31,Argentina,123.009209776247
2022-02-01,Argentina,107.23063457142614
2022-02-02,Argentina,95.40574817084398
2022-02-03,Argentina,86.08609165393753
2022-02-04,Argentina,78.11516306762482
2022-02-05,Argentina,74.29895830949515
2022-02-06,Argentina,71.36239975942242
2022-02-07,Argentina,63.69664171023961
2022-02-08,Argentina,59.45477124413391
2022-02-09,Argentina,54.5396379435354
2022-02-10,Argentina,49.70284223442696
2022-02-11,Argentina,43.26248546578125
2022-02-12,Argentina,40.85226744005731
2022-02-13,Argentina,39.22070619721639
2022-02-14,Argentina,35.15784813897348
2022-02-15,Argentina,31.73993812311852
2022-02-16,Argentina,29.359607933505238
2022-02-17,Argentina,27.253616618507717
2022-02-18,Argentina,27.32188672836049
2022-02-19,Argentina,26.53284785503904
2022-02-20,Argentina,26.1867781737577
2022-02-21,Argentina,25.45940262546456
2022-02-22,Argentina,25.416930437307307
2022-02-23,Argentina,23.750762226338246
2022-02-24,Argentina,22.270842425658774
2022-02-25,Argentina,20.89537274696604
2022-02-26,Argentina,20.375639007441702
2022-02-27,Argentina,20.201345731596373
2022-02-28,Argentina,17.254405091085193
2022-03-01,Argentina,13.233075394596044
2022-03-02,Argentina,12.63846476039447
2022-03-03,Argentina,12.365069712182216
2022-03-04,Argentina,12.092303881572288
2022-03-05,Argentina,11.915179126516476
2022-03-06,Argentina,11.518772037048759
2022-03-07,Argentina,12.530868550396093
2022-03-08,Argentina,13.305750027665125
2022-03-09,Argentina,12.440890433262947
2022-03-10,Argentina,11.60937937178424
2022-03-11,Argentina,10.691980107587527
2022-03-12,Argentina,10.323573201423484
2022-03-13,Argentina,10.048605109205402
2022-03-14,Argentina,9.508736406406515
2022-03-15,Argentina,9.187206211616035
2022-03-16,Argentina,8.650798205629961
2022-03-17,Argentina,8.33115566364647
2022-03-18,Argentina,10.947127845332222
2022-03-19,Argentina,10.72847472852265
2022-03-20,Argentina,10.70582289483878
2022-03-21,Argentina,10.244606392331105
2022-03-22,Argentina,10.017144229088917
2022-03-23,Argentina,9.65502949894817
2022-03-24,Argentina,8.510797289111602
2022-03-25,Argentina,5.210865573693459
2022-03-26,Argentina,5.178460867173478
2022-03-27,Argentina,5.010774376152613
2022-03-28,Argentina,4.812256222617591
2022-03-29,Argentina,4.452658362886163
2022-03-30,Argentina,4.327758668823717
2022-03-31,Argentina,4.733918631127542
2022-04-01,Argentina,4.359848766542532
2022-04-02,Argentina,4.154094610580718
2022-04-03,Argentina,4.088026762336098
2022-04-04,Argentina,3.806766494094721
2022-04-05,Argentina,3.498764477754329
2022-04-06,Argentina,3.216560383109456
2022-04-07,Argentina,3.0104916183464776
2022-04-08,Argentina,3.0674358113573157
2022-04-09,Argentina,3.1067619115029226
2022-04-10,Argentina,3.0948067770586585
2022-04-11,Argentina,2.9614126453647605
2022-04-12,Argentina,2.9472552493123425
2022-04-13,Argentina,2.8305353840801817
2022-04-14,Argentina,2.581994431159948
2022-04-15,Argentina,2.240014664293753
2022-04-16,Argentina,2.169542292832826
2022-04-17,Argentina,2.1063059237986903
2022-04-18,Argentina,5.837566305613847
2022-04-19,Argentina,5.343945096586192
2022-04-20,Argentina,4.893425293318123
2022-04-21,Argentina,4.60146832583714
2022-04-22,Argentina,4.465871932535087
2022-04-23,Argentina,4.323354145607409
2022-04-24,Argentina,7.812365750525627
2022-04-25,Argentina,3.557281714770991
2022-04-26,Argentina,3.557281714770991
2022-04-27,Argentina,3.557281714770991
2022-04-28,Argentina,3.557281714770991
2022-04-29,Argentina,3.557281714770991
2022-04-30,Argentina,3.557281714770991
2022-05-01,Argentina,3.6000685117294116
2022-05-02,Argentina,3.6000685117294116
2022-05-03,Argentina,3.6000685117294116
2022-05-04,Argentina,3.6000685117294116
2022-05-05,Argentina,3.6000685117294116
2022-05-06,Argentina,3.6000685117294116
2022-05-07,Argentina,3.6000685117294116
2022-05-08,Argentina,5.551586905354995
2022-05-09,Argentina,5.551586905354995
2022-05-10,Argentina,5.551586905354995
2022-05-11,Argentina,5.551586905354995
2022-05-12,Argentina,5.551586905354995
2022-05-13,Argentina,5.551586905354995
2022-05-14,Argentina,5.551586905354995
2022-05-15,Argentina,10.693238542792185
2022-05-16,Argentina,10.693238542792185
2022-05-17,Argentina,10.693238542792185
2022-05-18,Argentina,10.693238542792185
2022-05-19,Argentina,10.693238542792185
2022-05-20,Argentina,10.693238542792185
2022-05-21,Argentina,10.693238542792185
2022-05-22,Argentina,13.68139293625596
2022-05-23,Argentina,13.68139293625596
2022-05-24,Argentina,13.68139293625596
2022-05-25,Argentina,13.68139293625596
2022-05-26,Argentina,13.68139293625596
2022-05-27,Argentina,13.68139293625596
2022-05-28,Argentina,13.68139293625596
2022-05-29,Argentina,16.289814506713753
2022-05-30,Argentina,16.289814506713753
2022-05-31,Argentina,16.289814506713753
2022-06-01,Argentina,16.289814506713753
2022-06-02,Argentina,16.289814506713753
2022-06-03,Argentina,16.289814506713753
2022-06-04,Argentina,16.289814506713753
2022-06-05,Argentina,14.486162249635653
2022-06-06,Argentina,14.486162249635653
2022-06-07,Argentina,14.486162249635653
2022-06-08,Argentina,14.486162249635653
2022-06-09,Argentina,14.486162249635653
2022-06-10,Argentina,14.486162249635653
2022-06-11,Argentina,14.486162249635653
2022-06-12,Argentina,11.588615190907358
2022-06-13,Argentina,11.588615190907358
2022-06-14,Argentina,11.588615190907358
2022-06-15,Argentina,11.588615190907358
2022-06-16,Argentina,11.588615190907358
2022-06-17,Argentina,11.588615190907358
2022-06-18,Argentina,11.588615190907358
2022-06-19,Argentina,8.82131617586131
2022-06-20,Argentina,8.82131617586131
2022-06-21,Argentina,8.82131617586131
2022-06-22,Argentina,8.82131617586131
2022-06-23,Argentina,8.82131617586131
2022-06-24,Argentina,8.82131617586131
2022-06-25,Argentina,8.82131617586131
2022-06-26,Argentina,8.079154013913422
2022-06-27,Argentina,8.079154013913422
2022-06-28,Argentina,8.079154013913422
2022-06-29,Argentina,8.079154013913422
2022-06-30,Argentina,8.079154013913422
2022-07-01,Argentina,8.079154013913422
2022-07-02,Argentina,8.079154013913422
2022-07-03,Argentina,8.542887386830417
2022-07-04,Argentina,8.542887386830417
2022-07-05,Argentina,8.542887386830417
2022-07-06,Argentina,8.542887386830417
2022-07-07,Argentina,8.542887386830417
2022-07-08,Argentina,8.542887386830417
2022-07-09,Argentina,8.542887386830417
2022-07-10,Argentina,10.01871727309474
2022-07-11,Argentina,10.01871727309474
2022-07-12,Argentina,10.01871727309474
2022-07-13,Argentina,10.01871727309474
2022-07-14,Argentina,10.01871727309474
2022-07-15,Argentina,10.01871727309474
2022-07-16,Argentina,10.01871727309474
2022-07-17,Argentina,12.476126618993407
2022-07-18,Argentina,12.476126618993407
2022-07-19,Argentina,12.476126618993407
2022-07-20,Argentina,12.476126618993407
2022-07-21,Argentina,12.476126618993407
2022-07-22,Argentina,12.476126618993407
2022-07-23,Argentina,12.476126618993407
2022-07-24,Argentina,13.130198316615136
2022-07-25,Argentina,13.130198316615136
2022-07-26,Argentina,13.130198316615136
2022-07-27,Argentina,13.130198316615136
2022-07-28,Argentina,13.130198316615136
2022-07-29,Argentina,13.130198316615136
2022-07-30,Argentina,13.130198316615136
2022-07-31,Argentina,16.594041217440168
2022-08-01,Argentina,16.594041217440168
2022-08-02,Argentina,16.594041217440168
2022-08-03,Argentina,16.594041217440168
2022-08-04,Argentina,16.594041217440168
2022-08-05,Argentina,16.594041217440168
2022-08-06,Argentina,16.594041217440168
2022-08-07,Argentina,13.284985846788244
2022-08-08,Argentina,13.284985846788244
2022-08-09,Argentina,13.284985846788244
2022-08-10,Argentina,13.284985846788244
2022-08-11,Argentina,13.284985846788244
2022-08-12,Argentina,13.284985846788244
2022-08-13,Argentina,13.284985846788244
2022-08-14,Argentina,9.815165378741083
2022-08-15,Argentina,9.815165378741083
